"ProtID","Class","Subphylum"
"Spec1431|KAJ6581458.1","cenH3","Basidiomycota"
"Spec1431|KAJ6541645.1","canH3","Basidiomycota"
"Spec1431|KAJ6543850.1","canH3","Basidiomycota"
"Spec1431|KAJ6581494.1","canH3","Basidiomycota"
"Spec1431|KAJ6539440.1","cenH3","Basidiomycota"
"Spec1431|KAJ6541646.1","canH3","Basidiomycota"
"Spec1431|KAJ6558327.1","cenH3","Basidiomycota"
"Spec1431|KAJ6581466.1","canH3","Basidiomycota"
"Spec1431|KAJ6539441.1","cenH3","Basidiomycota"
"Spec1432|KAF7330799.1","canH3","Basidiomycota"
"Spec1432|KAF7372260.1","cenH3","Basidiomycota"
"Spec1432|KAF7330796.1","canH3","Basidiomycota"
"Spec1432|KAF7352709.1","cenH3","Basidiomycota"
"Spec1432|KAF7347222.1","canH3","Basidiomycota"
"Spec1432|KAF7341134.1","canH3","Basidiomycota"
"Spec1432|KAF7336899.1","canH3","Basidiomycota"
"Spec1432|KAF7371899.1","cenH3","Basidiomycota"
"Spec1432|KAF7356607.1","canH3","Basidiomycota"
"Spec1432|KAF7356625.1","canH3","Basidiomycota"
"Spec1432|KAF7371865.1","canH3","Basidiomycota"
"Spec1432|KAF7372314.1","canH3","Basidiomycota"
"Spec1433|SAM84857.1","canH3","Basidiomycota"
"Spec1433|SAM82065.1","canH3","Basidiomycota"
"Spec1433|SAM85492.1","cenH3","Basidiomycota"
"Spec1434|KAJ3537460.1","canH3","Basidiomycota"
"Spec1434|KAJ3547982.1","canH3","Basidiomycota"
"Spec1434|KAJ3507956.1","canH3","Basidiomycota"
"Spec1434|KAJ3506441.1","cenH3","Basidiomycota"
"Spec1434|KAJ3518607.1","cenH3","Basidiomycota"
"Spec1434|KAJ3511464.1","canH3","Basidiomycota"
"Spec1435|KAJ6518769.1","cenH3","Basidiomycota"
"Spec1435|KAJ6515795.1","cenH3","Basidiomycota"
"Spec1435|KAJ6516315.1","canH3","Basidiomycota"
"Spec1435|KAJ6518773.1","canH3","Basidiomycota"
"Spec1435|KAJ6518794.1","canH3","Basidiomycota"
"Spec1435|KAJ6487591.1","canH3","Basidiomycota"
"Spec1435|KAJ6516324.1","canH3","Basidiomycota"
"Spec1435|KAJ6520562.1","canH3","Basidiomycota"
"Spec1436|KAG2142869.1","canH3","Basidiomycota"
"Spec1436|KAG2157663.1","canH3","Basidiomycota"
"Spec1436|KAG2141779.1","cenH3","Basidiomycota"
"Spec1436|KAG2144635.1","canH3","Basidiomycota"
"Spec1436|KAG2142883.1","canH3","Basidiomycota"
"Spec1436|KAG2156496.1","canH3","Basidiomycota"
"Spec1436|KAG2142868.1","canH3","Basidiomycota"
"Spec1437|TDL20177.1","canH3","Basidiomycota"
"Spec1437|TDL26420.1","canH3","Basidiomycota"
"Spec1437|TDL24104.1","canH3","Basidiomycota"
"Spec1437|TDL23850.1","canH3","Basidiomycota"
"Spec1437|TDL28782.1","canH3","Basidiomycota"
"Spec1438|KAH9962672.1","canH3","Basidiomycota"
"Spec1438|KAH9965927.1","cenH3","Basidiomycota"
"Spec1438|KAH9964105.1","canH3","Basidiomycota"
"Spec1438|KAH9962679.1","canH3","Basidiomycota"
"Spec1439|KAH9893321.1","canH3","Basidiomycota"
"Spec1439|KAH9890340.1","canH3","Basidiomycota"
"Spec1439|KAH9888786.1","canH3","Basidiomycota"
"Spec1439|KAH9897625.1","canH3","Basidiomycota"
"Spec1439|KAH9891792.1","canH3","Basidiomycota"
"Spec1439|KAH9899895.1","cenH3","Basidiomycota"
"Spec1440|KAI0326754.1","canH3","Basidiomycota"
"Spec1440|KAI0330883.1","canH3","Basidiomycota"
"Spec1440|KAI0335440.1","cenH3","Basidiomycota"
"Spec1440|KAI0335746.1","canH3","Basidiomycota"
"Spec1440|KAI0333913.1","canH3","Basidiomycota"
"Spec1441|KAI0076597.1","canH3","Basidiomycota"
"Spec1441|KAI0079513.1","canH3","Basidiomycota"
"Spec1441|KAI0081746.1","cenH3","Basidiomycota"
"Spec1441|KAI0076579.1","canH3","Basidiomycota"
"Spec1441|KAI0079553.1","canH3","Basidiomycota"
"Spec1441|KAI0069958.1","cenH3","Basidiomycota"
"Spec1442|KAI0299808.1","canH3","Basidiomycota"
"Spec1442|KAI0285253.1","canH3","Basidiomycota"
"Spec1442|KAI0304096.1","cenH3","Basidiomycota"
"Spec1443|KAH8991662.1","canH3","Basidiomycota"
"Spec1443|KAH8999105.1","cenH3","Basidiomycota"
"Spec1443|KAH8991668.1","canH3","Basidiomycota"
"Spec1443|KAH8992390.1","canH3","Basidiomycota"
"Spec1444|KAH9999884.1","cenH3","Basidiomycota"
"Spec1444|KAH9987515.1","canH3","Basidiomycota"
"Spec1444|KAH9987505.1","canH3","Basidiomycota"
"Spec1444|KAH9987673.1","canH3","Basidiomycota"
"Spec1445|KAF8481730.1","canH3","Basidiomycota"
"Spec1445|KAF8475362.1","canH3","Basidiomycota"
"Spec1445|KAF8484759.1","cenH3","Basidiomycota"
"Spec1445|KAF8475373.1","canH3","Basidiomycota"
"Spec1446|KAI9451914.1","canH3","Basidiomycota"
"Spec1446|KAI9455940.1","canH3","Basidiomycota"
"Spec1446|KAI9451920.1","canH3","Basidiomycota"
"Spec1446|KAI9467021.1","cenH3","Basidiomycota"
"Spec1447|CAK5271047.1","canH3","Basidiomycota"
"Spec1447|CAK5273381.1","canH3","Basidiomycota"
"Spec1447|CAK5267626.1","canH3","Basidiomycota"
"Spec1447|CAK5275527.1","cenH3","Basidiomycota"
"Spec1447|CAK5275827.1","canH3","Basidiomycota"
"Spec1447|CAK5281982.1","canH3","Basidiomycota"
"Spec1447|CAK5271834.1","canH3","Basidiomycota"
"Spec1447|CAK5274019.1","canH3","Basidiomycota"
"Spec1447|CAK5273290.1","canH3","Basidiomycota"
"Spec1447|CAK5281277.1","cenH3","Basidiomycota"
"Spec1447|CAK5281983.1","canH3","Basidiomycota"
"Spec1447|CAK5262660.1","canH3","Basidiomycota"
"Spec1447|CAK5274043.1","canH3","Basidiomycota"
"Spec1447|CAK5266625.1","canH3","Basidiomycota"
"Spec1447|CAK5273292.1","canH3","Basidiomycota"
"Spec1448|PPQ73118.1","canH3","Basidiomycota"
"Spec1448|PPR03324.1","cenH3","Basidiomycota"
"Spec1448|PPQ99034.1","cenH3","Basidiomycota"
"Spec1448|PPQ73099.1","canH3","Basidiomycota"
"Spec1448|PPQ73066.1","canH3","Basidiomycota"
"Spec1448|PPQ73767.1","canH3","Basidiomycota"
"Spec1449|EIM86472.1","canH3","Basidiomycota"
"Spec1449|EIM88115.1","cenH3","Basidiomycota"
"Spec1449|EIM86446.1","canH3","Basidiomycota"
"Spec1450|CAL1715444.1","canH3","Basidiomycota"
"Spec1450|CAL1715483.1","canH3","Basidiomycota"
"Spec1450|CAL1715445.1","canH3","Basidiomycota"
"Spec1450|CAL1700740.1","cenH3","Basidiomycota"
"Spec1450|CAL1712246.1","canH3","Basidiomycota"
"Spec1450|CAL1694811.1","canH3","Basidiomycota"
"Spec1451|ETW85178.1","canH3","Basidiomycota"
"Spec1451|ETW79306.1","canH3","Basidiomycota"
"Spec1451|ETW79279.1","canH3","Basidiomycota"
"Spec1451|ETW86712.1","canH3","Basidiomycota"
"Spec1452|KAG8217182.1","canH3","Basidiomycota"
"Spec1452|KAG8215035.1","canH3","Basidiomycota"
"Spec1452|KAG8215042.1","canH3","Basidiomycota"
"Spec1452|KAG8218583.1","cenH3","Basidiomycota"
"Spec1453|KAH0830236.1","canH3","Basidiomycota"
"Spec1453|KAH0836423.1","canH3","Basidiomycota"
"Spec1453|KAH0836431.1","canH3","Basidiomycota"
"Spec1453|KAH0839874.1","cenH3","Basidiomycota"
"Spec1454|EIW85561.1","canH3","Basidiomycota"
"Spec1454|EIW79052.1","canH3","Basidiomycota"
"Spec1454|EIW86448.1","canH3","Basidiomycota"
"Spec1454|EIW82115.1","cenH3","Basidiomycota"
"Spec1454|EIW79044.1","canH3","Basidiomycota"
"Spec1454|EIW85552.1","canH3","Basidiomycota"
"Spec1454|EIW87432.1","canH3","Basidiomycota"
"Spec1455|KAF9222991.1","canH3","Basidiomycota"
"Spec1455|KAF9222987.1","cenH3","Basidiomycota"
"Spec1455|KAF9228811.1","canH3","Basidiomycota"
"Spec1455|KAF9219755.1","canH3","Basidiomycota"
"Spec1455|KAF9219747.1","canH3","Basidiomycota"
"Spec1455|KAF9226550.1","cenH3","Basidiomycota"
"Spec1455|KAF9225182.1","canH3","Basidiomycota"
"Spec1455|KAF9229588.1","canH3","Basidiomycota"
"Spec1456|KAI6136034.1","canH3","Basidiomycota"
"Spec1456|KAI6101182.1","canH3","Basidiomycota"
"Spec1456|KAI6101189.1","canH3","Basidiomycota"
"Spec1456|KAI6098225.1","canH3","Basidiomycota"
"Spec1456|KAI6105786.1","cenH3","Basidiomycota"
"Spec1457|KAI6034343.1","cenH3","Basidiomycota"
"Spec1457|KAI6031121.1","canH3","Basidiomycota"
"Spec1457|KAI6014098.1","canH3","Basidiomycota"
"Spec1457|KAI6014104.1","canH3","Basidiomycota"
"Spec1457|KAI6014808.1","canH3","Basidiomycota"
"Spec1458|KAI6035163.1","cenH3","Basidiomycota"
"Spec1458|KAI6010915.1","canH3","Basidiomycota"
"Spec1458|KAI6012782.1","canH3","Basidiomycota"
"Spec1458|KAI6010920.1","canH3","Basidiomycota"
"Spec1459|EGN95222.1","canH3","Basidiomycota"
"Spec1459|EGN96296.1","canH3","Basidiomycota"
"Spec1459|EGN93699.1","canH3","Basidiomycota"
"Spec1459|EGN95217.1","canH3","Basidiomycota"
"Spec1459|EGO01875.1","cenH3","Basidiomycota"
"Spec1460|KAI0053570.1","cenH3","Basidiomycota"
"Spec1460|KAI0048731.1","canH3","Basidiomycota"
"Spec1460|KAI0048716.1","canH3","Basidiomycota"
"Spec1460|KAI0053465.1","canH3","Basidiomycota"
"Spec1460|KAI0051435.1","canH3","Basidiomycota"
"Spec1460|KAI0042834.1","canH3","Basidiomycota"
"Spec1461|KAF9465376.1","canH3","Basidiomycota"
"Spec1461|KAF9459429.1","canH3","Basidiomycota"
"Spec1461|KAF9461541.1","canH3","Basidiomycota"
"Spec1461|KAF9461539.1","canH3","Basidiomycota"
"Spec1461|KAF9460563.1","canH3","Basidiomycota"
"Spec1461|KAF9461539.1","cenH3","Basidiomycota"
"Spec1461|KAF9464463.1","cenH3","Basidiomycota"
"Spec1461|KAF9469493.1","canH3","Basidiomycota"
"Spec1462|KII93385.1","canH3","Basidiomycota"
"Spec1462|KII87257.1","canH3","Basidiomycota"
"Spec1462|KII93018.1","canH3","Basidiomycota"
"Spec1462|KII95099.1","cenH3","Basidiomycota"
"Spec1462|KII87274.1","canH3","Basidiomycota"
"Spec1463|KAJ8463479.1","canH3","Basidiomycota"
"Spec1463|KAJ8473595.1","cenH3","Basidiomycota"
"Spec1463|KAJ8454098.1","canH3","Basidiomycota"
"Spec1463|KAJ8520279.1","canH3","Basidiomycota"
"Spec1463|KAJ8514794.1","canH3","Basidiomycota"
"Spec1463|KAJ8520318.1","cenH3","Basidiomycota"
"Spec1463|KAJ8514941.1","canH3","Basidiomycota"
"Spec1463|KAJ8486902.1","canH3","Basidiomycota"
"Spec1463|KAJ8520303.1","canH3","Basidiomycota"
"Spec1464|KAI0066518.1","canH3","Basidiomycota"
"Spec1464|KAI0057212.1","canH3","Basidiomycota"
"Spec1464|KAI0062009.1","canH3","Basidiomycota"
"Spec1464|KAI0068535.1","cenH3","Basidiomycota"
"Spec1464|KAI0057200.1","canH3","Basidiomycota"
"Spec1464|KAI0067761.1","cenH3","Basidiomycota"
"Spec1464|KAI0056544.1","canH3","Basidiomycota"
"Spec1465|KAL4266742.1","canH3","Basidiomycota"
"Spec1465|KAL4266063.1","canH3","Basidiomycota"
"Spec1465|KAL4266231.1","cenH3","Basidiomycota"
"Spec1465|KAL4264279.1","canH3","Basidiomycota"
"Spec1465|KAL4255114.1","cenH3","Basidiomycota"
"Spec1466|KAJ7596679.1","canH3","Basidiomycota"
"Spec1466|KAJ7573174.1","canH3","Basidiomycota"
"Spec1466|KAJ7583256.1","canH3","Basidiomycota"
"Spec1466|KAJ7573155.1","canH3","Basidiomycota"
"Spec1466|KAJ7573193.1","canH3","Basidiomycota"
"Spec1466|KAJ7589620.1","canH3","Basidiomycota"
"Spec1466|KAJ7583196.1","canH3","Basidiomycota"
"Spec1466|KAJ7573155.1","cenH3","Basidiomycota"
"Spec1466|KAJ7590946.1","cenH3","Basidiomycota"
"Spec1467|KAF8996069.1","canH3","Basidiomycota"
"Spec1467|KAF9022865.1","canH3","Basidiomycota"
"Spec1467|KAF9036515.1","canH3","Basidiomycota"
"Spec1467|KAF8998760.1","canH3","Basidiomycota"
"Spec1467|KAF9013570.1","canH3","Basidiomycota"
"Spec1467|KAF9018598.1","cenH3","Basidiomycota"
"Spec1467|KAF9018590.1","canH3","Basidiomycota"
"Spec1467|KAF9006388.1","canH3","Basidiomycota"
"Spec1467|KAF9012780.1","canH3","Basidiomycota"
"Spec1467|KAF9055411.1","cenH3","Basidiomycota"
"Spec1467|KAF9016935.1","cenH3","Basidiomycota"
"Spec1468|KAF8343497.1","canH3","Basidiomycota"
"Spec1468|KAF8351373.1","cenH3","Basidiomycota"
"Spec1468|KAF8350203.1","canH3","Basidiomycota"
"Spec1468|KAF8346160.1","canH3","Basidiomycota"
"Spec1468|KAF8343512.1","canH3","Basidiomycota"
"Spec1469|KAI5895136.1","canH3","Basidiomycota"
"Spec1469|KAI5889187.1","canH3","Basidiomycota"
"Spec1469|KAI5885326.1","canH3","Basidiomycota"
"Spec1469|KAI5898577.1","canH3","Basidiomycota"
"Spec1469|KAI5895115.1","canH3","Basidiomycota"
"Spec1469|KAI5893480.1","cenH3","Basidiomycota"
"Spec1470|KAJ3513558.1","canH3","Basidiomycota"
"Spec1470|KAJ3505521.1","cenH3","Basidiomycota"
"Spec1470|KAJ3486044.1","canH3","Basidiomycota"
"Spec1470|KAJ3491415.1","canH3","Basidiomycota"
"Spec1470|KAJ3517556.1","cenH3","Basidiomycota"
"Spec1471|CAA7258766.1","canH3","Basidiomycota"
"Spec1471|CAA7259561.1","cenH3","Basidiomycota"
"Spec1471|CAA7259850.1","cenH3","Basidiomycota"
"Spec1471|CAA7269025.1","canH3","Basidiomycota"
"Spec1471|CAA7269025.1","cenH3","Basidiomycota"
"Spec1471|CAA7263010.1","canH3","Basidiomycota"
"Spec1472|KAF8721600.1","canH3","Basidiomycota"
"Spec1472|KAF8736056.1","canH3","Basidiomycota"
"Spec1472|KAF8745966.1","cenH3","Basidiomycota"
"Spec1472|KAF8715297.1","canH3","Basidiomycota"
"Spec1472|KAF8736752.1","canH3","Basidiomycota"
"Spec1473|KAG2023852.1","canH3","Basidiomycota"
"Spec1473|KAG2013556.1","canH3","Basidiomycota"
"Spec1473|KAG2011360.1","canH3","Basidiomycota"
"Spec1473|KAG2013556.1","cenH3","Basidiomycota"
"Spec1473|KAG2011373.1","canH3","Basidiomycota"
"Spec1473|KAG2022329.1","canH3","Basidiomycota"
"Spec1474|GLB38756.1","canH3","Basidiomycota"
"Spec1474|GLB36444.1","canH3","Basidiomycota"
"Spec1474|GLB43377.1","canH3","Basidiomycota"
"Spec1474|GLB33904.1","cenH3","Basidiomycota"
"Spec1474|GLB43690.1","canH3","Basidiomycota"
"Spec1474|GLB43366.1","canH3","Basidiomycota"
"Spec1475|KAH9487091.1","canH3","Basidiomycota"
"Spec1475|KAH9483087.1","canH3","Basidiomycota"
"Spec1475|KAH9486029.1","canH3","Basidiomycota"
"Spec1475|KAH9483108.1","cenH3","Basidiomycota"
"Spec1475|KAH9479682.1","canH3","Basidiomycota"
"Spec1475|KAH9482737.1","cenH3","Basidiomycota"
"Spec1475|KAH9479710.1","canH3","Basidiomycota"
"Spec1476|KAL4081128.1","canH3","Basidiomycota"
"Spec1476|KAL4076067.1","cenH3","Basidiomycota"
"Spec1476|KAL4066197.1","canH3","Basidiomycota"
"Spec1476|KAL4070337.1","canH3","Basidiomycota"
"Spec1476|KAL4066204.1","canH3","Basidiomycota"
"Spec1476|KAL4065196.1","cenH3","Basidiomycota"
"Spec1477|KAI6138833.1","canH3","Basidiomycota"
"Spec1477|KAI6154274.1","canH3","Basidiomycota"
"Spec1477|KAI6152123.1","cenH3","Basidiomycota"
"Spec1477|KAI6139750.1","canH3","Basidiomycota"
"Spec1477|KAI6139320.1","canH3","Basidiomycota"
"Spec1477|KAI6139743.1","canH3","Basidiomycota"
"Spec1478|WAR57879.1","canH3","Basidiomycota"
"Spec1478|WAR59816.1","canH3","Basidiomycota"
"Spec1478|WAR56211.1","cenH3","Basidiomycota"
"Spec1478|WAR51895.1","canH3","Basidiomycota"
"Spec1478|WAR57878.1","canH3","Basidiomycota"
"Spec1478|WAR53295.1","canH3","Basidiomycota"
"Spec1478|WAR63572.1","canH3","Basidiomycota"
"Spec1478|WAR55370.1","canH3","Basidiomycota"
"Spec1478|WAR60796.1","canH3","Basidiomycota"
"Spec1478|WAR56425.1","canH3","Basidiomycota"
"Spec1479|KAL4068872.1","canH3","Basidiomycota"
"Spec1479|KAL4081673.1","cenH3","Basidiomycota"
"Spec1479|KAL4078970.1","canH3","Basidiomycota"
"Spec1479|KAL4073289.1","canH3","Basidiomycota"
"Spec1479|KAL4078963.1","canH3","Basidiomycota"
"Spec1480|KAL1745673.1","canH3","Basidiomycota"
"Spec1480|KAL1749295.1","canH3","Basidiomycota"
"Spec1480|KAL1738379.1","canH3","Basidiomycota"
"Spec1480|KAL1747720.1","cenH3","Basidiomycota"
"Spec1481|PBK77109.1","canH3","Basidiomycota"
"Spec1481|PBK76218.1","canH3","Basidiomycota"
"Spec1481|PBK69628.1","canH3","Basidiomycota"
"Spec1481|PBK65871.1","canH3","Basidiomycota"
"Spec1481|PBK72699.1","cenH3","Basidiomycota"
"Spec1481|PBK65865.1","canH3","Basidiomycota"
"Spec1482|KAF8958277.1","canH3","Basidiomycota"
"Spec1482|KAF8966442.1","cenH3","Basidiomycota"
"Spec1482|KAF8966450.1","canH3","Basidiomycota"
"Spec1482|KAF8972675.1","canH3","Basidiomycota"
"Spec1482|KAF8971497.1","canH3","Basidiomycota"
"Spec1482|KAF8972685.1","canH3","Basidiomycota"
"Spec1482|KAF8974471.1","cenH3","Basidiomycota"
"Spec1482|KAF8966442.1","canH3","Basidiomycota"
"Spec1483|KAH7911625.1","canH3","Basidiomycota"
"Spec1483|KAH7905942.1","canH3","Basidiomycota"
"Spec1483|KAH7915461.1","canH3","Basidiomycota"
"Spec1483|KAH7914203.1","cenH3","Basidiomycota"
"Spec1484|KAK7447430.1","canH3","Basidiomycota"
"Spec1484|KAK7450586.1","canH3","Basidiomycota"
"Spec1484|KAK7449690.1","canH3","Basidiomycota"
"Spec1484|KAK7466330.1","canH3","Basidiomycota"
"Spec1484|KAK7470528.1","cenH3","Basidiomycota"
"Spec1484|KAK7466317.1","canH3","Basidiomycota"
"Spec1484|KAK7466352.1","canH3","Basidiomycota"
"Spec1485|KAF5353069.1","cenH3","Basidiomycota"
"Spec1485|KAF5347421.1","cenH3","Basidiomycota"
"Spec1485|KAF5353088.1","canH3","Basidiomycota"
"Spec1485|KAF5339488.1","canH3","Basidiomycota"
"Spec1485|KAF5344124.1","cenH3","Basidiomycota"
"Spec1485|KAF5334573.1","canH3","Basidiomycota"
"Spec1485|KAF5343421.1","canH3","Basidiomycota"
"Spec1485|KAF5372833.1","canH3","Basidiomycota"
"Spec1485|KAF5339482.1","canH3","Basidiomycota"
"Spec1485|KAF5339471.1","canH3","Basidiomycota"
"Spec1485|KAF5353150.1","canH3","Basidiomycota"
"Spec1486|KIK60511.1","canH3","Basidiomycota"
"Spec1486|KIK53174.1","canH3","Basidiomycota"
"Spec1486|KIK71451.1","canH3","Basidiomycota"
"Spec1486|KIK71345.1","canH3","Basidiomycota"
"Spec1486|KIK60505.1","canH3","Basidiomycota"
"Spec1487|KAK0190932.1","canH3","Basidiomycota"
"Spec1487|KAK0189193.1","canH3","Basidiomycota"
"Spec1487|KAK0191076.1","cenH3","Basidiomycota"
"Spec1487|KAK0189181.1","canH3","Basidiomycota"
"Spec1487|KAK0198554.1","canH3","Basidiomycota"
"Spec1487|KAK0185181.1","canH3","Basidiomycota"
"Spec1488|SJL02005.1","canH3","Basidiomycota"
"Spec1488|SJL01863.1","cenH3","Basidiomycota"
"Spec1488|SJL03401.1","canH3","Basidiomycota"
"Spec1488|SJL05876.1","canH3","Basidiomycota"
"Spec1488|SJL13641.1","canH3","Basidiomycota"
"Spec1488|SJL03394.1","canH3","Basidiomycota"
"Spec1489|TEB35654.1","cenH3","Basidiomycota"
"Spec1489|TEB09129.1","cenH3","Basidiomycota"
"Spec1489|TEB09128.1","canH3","Basidiomycota"
"Spec1489|TEB32579.1","canH3","Basidiomycota"
"Spec1489|TEB29127.1","canH3","Basidiomycota"
"Spec1489|TEB29114.1","canH3","Basidiomycota"
"Spec1489|TEB39347.1","canH3","Basidiomycota"
"Spec1490|KAJ2930526.1","canH3","Basidiomycota"
"Spec1490|KAJ2929481.1","canH3","Basidiomycota"
"Spec1490|KAJ2928766.1","canH3","Basidiomycota"
"Spec1490|KAJ2930337.1","canH3","Basidiomycota"
"Spec1491|KAJ3849922.1","canH3","Basidiomycota"
"Spec1491|KAJ3849025.1","canH3","Basidiomycota"
"Spec1491|KAJ3856381.1","cenH3","Basidiomycota"
"Spec1491|KAJ3849203.1","canH3","Basidiomycota"
"Spec1491|KAJ3850630.1","canH3","Basidiomycota"
"Spec1492|KAF9558219.1","cenH3","Basidiomycota"
"Spec1492|KAF9558225.1","cenH3","Basidiomycota"
"Spec1492|KAF9564242.1","canH3","Basidiomycota"
"Spec1492|KAF9558736.1","canH3","Basidiomycota"
"Spec1492|KAF9569291.1","cenH3","Basidiomycota"
"Spec1492|KAF9568544.1","canH3","Basidiomycota"
"Spec1493|KAK1222131.1","canH3","Basidiomycota"
"Spec1493|KAK1232079.1","canH3","Basidiomycota"
"Spec1493|KAK1224136.1","canH3","Basidiomycota"
"Spec1493|KAK1227899.1","canH3","Basidiomycota"
"Spec1494|KAI5948636.1","canH3","Ascomycota"
"Spec1494|KAI5961480.1","canH3","Ascomycota"
"Spec1494|KAI5950094.1","cenH3","Ascomycota"
"Spec1494|KAI5954713.1","canH3","Ascomycota"
"Spec1495|KAI8642836.1","canH3","Mucoromycota"
"Spec1495|KAI8642672.1","canH3","Mucoromycota"
"Spec1495|KAI8641948.1","canH3","Mucoromycota"
"Spec1495|KAI8646606.1","canH3","Mucoromycota"
"Spec1496|KIJ99378.1","cenH3","Basidiomycota"
"Spec1496|KIK00282.1","canH3","Basidiomycota"
"Spec1496|KIK07802.1","canH3","Basidiomycota"
"Spec1496|KIK05579.1","canH3","Basidiomycota"
"Spec1496|KIK07821.1","canH3","Basidiomycota"
"Spec1496|KIJ89531.1","cenH3","Basidiomycota"
"Spec1496|KIK00070.1","cenH3","Basidiomycota"
"Spec1496|KIK07800.1","cenH3","Basidiomycota"
"Spec1496|KIJ94583.1","canH3","Basidiomycota"
"Spec1497|KAF9015009.1","canH3","Basidiomycota"
"Spec1497|KAF9008984.1","cenH3","Basidiomycota"
"Spec1497|KAF9007156.1","cenH3","Basidiomycota"
"Spec1498|KAG6856351.1","canH3","Basidiomycota"
"Spec1498|KAG6817602.1","canH3","Basidiomycota"
"Spec1498|KAG6845012.1","cenH3","Basidiomycota"
"Spec1498|KAG6843994.1","canH3","Basidiomycota"
"Spec1499|KAF7971026.1","canH3","Basidiomycota"
"Spec1499|KAF7977445.1","cenH3","Basidiomycota"
"Spec1499|KAF7966694.1","canH3","Basidiomycota"
"Spec1499|KAF7983389.1","canH3","Basidiomycota"
"Spec1499|KAF7967621.1","canH3","Basidiomycota"
"Spec1499|KAF7983413.1","canH3","Basidiomycota"
"Spec1499|KAF7976194.1","canH3","Basidiomycota"
"Spec1499|KAF7969687.1","canH3","Basidiomycota"
"Spec1499|KAF7970184.1","canH3","Basidiomycota"
"Spec1499|KAF7969368.1","canH3","Basidiomycota"
"Spec1500|KAF5384817.1","canH3","Basidiomycota"
"Spec1500|KAF5383539.1","canH3","Basidiomycota"
"Spec1500|KAF5377518.1","canH3","Basidiomycota"
"Spec1500|KAF5387709.1","cenH3","Basidiomycota"
"Spec1500|KAF5377821.1","canH3","Basidiomycota"
"Spec1500|KAF5383750.1","canH3","Basidiomycota"
"Spec1500|KAF5383818.1","canH3","Basidiomycota"
"Spec1501|PBL00898.1","canH3","Basidiomycota"
"Spec1501|PBK99082.1","canH3","Basidiomycota"
"Spec1501|PBL02418.1","cenH3","Basidiomycota"
"Spec1501|PBK99076.1","canH3","Basidiomycota"
"Spec1501|PBK93623.1","canH3","Basidiomycota"
"Spec1501|PBL02562.1","canH3","Basidiomycota"
"Spec1502|KAG5638561.1","canH3","Basidiomycota"
"Spec1502|KAG5653749.1","canH3","Basidiomycota"
"Spec1502|KAG5654049.1","canH3","Basidiomycota"
"Spec1502|KAG5654211.1","canH3","Basidiomycota"
"Spec1502|KAG5638565.1","canH3","Basidiomycota"
"Spec1502|KAG5638561.1","cenH3","Basidiomycota"
"Spec1503|KIS66257.1","cenH3","Basidiomycota"
"Spec1503|KIS67860.1","canH3","Basidiomycota"
"Spec1503|KIS69374.1","canH3","Basidiomycota"
"Spec1504|KAJ1036141.1","cenH3","Basidiomycota"
"Spec1504|KAJ1029027.1","canH3","Basidiomycota"
"Spec1504|KAJ1025037.1","canH3","Basidiomycota"
"Spec1505|EST07104.1","cenH3","Basidiomycota"
"Spec1505|EST04512.1","canH3","Basidiomycota"
"Spec1505|EST05472.1","canH3","Basidiomycota"
"Spec1506|TKY87917.1","cenH3","Basidiomycota"
"Spec1506|TKY89568.1","canH3","Basidiomycota"
"Spec1506|TKY85832.1","canH3","Basidiomycota"
"Spec1507|KAH9062694.1","cenH3","Basidiomycota"
"Spec1507|KAH9065556.1","canH3","Basidiomycota"
"Spec1507|KAH9066896.1","canH3","Basidiomycota"
"Spec1507|KAH9066890.1","canH3","Basidiomycota"
"Spec1508|CBQ68532.1","canH3","Basidiomycota"
"Spec1508|CBQ73109.1","canH3","Basidiomycota"
"Spec1508|CBQ70032.1","cenH3","Basidiomycota"
"Spec1509|PWY97079.1","canH3","Basidiomycota"
"Spec1509|PWZ02231.1","canH3","Basidiomycota"
"Spec1509|PWZ03450.1","cenH3","Basidiomycota"
"Spec1510|SPO29966.1","cenH3","Basidiomycota"
"Spec1510|SPO29323.1","cenH3","Basidiomycota"
"Spec1510|SPO25538.1","canH3","Basidiomycota"
"Spec1510|SPO28338.1","canH3","Basidiomycota"
"Spec1510|SPO25676.1","canH3","Basidiomycota"
"Spec1510|SPO29530.1","canH3","Basidiomycota"
"Spec1511|SNX87352.1","cenH3","Basidiomycota"
"Spec1511|SNX84447.1","canH3","Basidiomycota"
"Spec1511|SNX85827.1","canH3","Basidiomycota"
"Spec1512|CDR88725.1","canH3","Basidiomycota"
"Spec1512|CDU25380.1","cenH3","Basidiomycota"
"Spec1512|CDU22676.1","canH3","Basidiomycota"
"Spec1513|KAJ1025322.1","canH3","Basidiomycota"
"Spec1513|KAJ1034699.1","canH3","Basidiomycota"
"Spec1513|KAJ1036460.1","cenH3","Basidiomycota"
